,t,a,e,inclination,lon_asc_node,arg_peri,true_anom
0,0.0,10.031999375350887,0.9997168236338909,0.7722847768194887,0.5178736738232372,3.1091173077277676,3.117790554529937
1,365250.0,10.028461008179786,0.999718458995402,0.7567628018913238,0.5011960859078844,3.1088955481747265,3.1178594058789373
2,730500.0,9.84405920110444,0.9997107576759727,0.7406985923502306,0.4844593545984863,3.111064434980504,3.117536884109217
3,1095750.0,9.5994181177225,0.9997052509248118,0.7256628482085266,0.468341257982908,3.1156211109021648,3.1173088917244285
4,1461000.0,9.349531747111591,0.9996962517878849,0.7099960212331313,0.4522163296935922,3.120530946013552,3.1169408398375804
5,1826250.0,9.1572158158221,0.9996896640719217,0.6998293438595089,0.4420087180549765,3.123784605359398,3.116674855283044
6,2191500.0,9.195920842482646,0.9996923154703794,0.6869460920848943,0.4289473980447823,3.124166602930841,3.1167815660965603
7,2556750.0,9.394257553219692,0.9996963646106185,0.6780006278303028,0.42018124181043626,3.1214234222087027,3.1169454204417733
8,2922000.0,9.627294467731435,0.9997059310331451,0.6673866435440603,0.40936622308587606,3.1171947027087934,3.1173369336717074
9,3287250.0,9.883737994318318,0.9997120372434835,0.6572408500469165,0.3990877998168531,3.1133956228887487,3.117590171224875
10,3652500.0,10.029002443273926,0.9997167534539229,0.6523465028681743,0.39444566420644317,3.1113294296158625,3.1177876044199415
11,4017750.0,9.981784914430776,0.9997160612834554,0.64376042809009,0.38556130934523647,3.1111800825028384,3.117758526036241
12,4383000.0,9.840227603521393,0.9997099886808367,0.6406877972073018,0.3826595641395988,3.113063184181263,3.1175049170258076
13,4748250.0,9.6020332600962,0.9997053443251042,0.6329624674450047,0.37434529433432623,3.1166411141628156,3.1173127406087313
14,5113500.0,9.321562734807705,0.9996946271117083,0.6307044893342268,0.371925380055483,3.120191246692042,3.116874976214604
15,5478750.0,9.184278221599735,0.9996908287976345,0.6279829115548231,0.36882733982639515,3.122753749324838,3.116721675968817
16,5844000.0,9.22532663119455,0.9996926264176181,0.6249473585128852,0.36520529125431944,3.122793869781995,3.1167941109470063
17,6209250.0,9.381663526609218,0.9996965149743104,0.6241633536734271,0.3638695223664972,3.1201612427553673,3.116951525919192
18,6574500.0,9.647756355202086,0.9997072242910235,0.6198196825327671,0.35861587983051013,3.116661515368759,3.1173903462867356
19,6939750.0,9.90604358495619,0.9997125850429744,0.6204244089049232,0.3584113258566506,3.1135242899546127,3.117613020312913
20,7305000.0,9.99746998291034,0.9997168000097193,0.6198796536792529,0.35732031708114215,3.11174937474188,3.1177895615655076
21,7670250.0,9.97586673746906,0.9997159168284095,0.619430860966436,0.3556520760834468,3.1118184416597874,3.1177524619486476
22,8035500.0,9.835296923560797,0.9997108611389482,0.6192376046280258,0.35462628037025123,3.1137459783828705,3.117541188506364
23,8400750.0,9.552033494673816,0.9997045253865764,0.6152597808731528,0.3492742219496582,3.116943069016625,3.117279011290324
24,8766000.0,9.319208187801975,0.9996945917604467,0.6166352578314215,0.34966736169556545,3.12037626122006,3.116873545654423
25,9131250.0,9.200848583537937,0.9996923453585813,0.6161690786898347,0.34829263979477565,3.1227560289168514,3.1167827720636576
26,9496500.0,9.214011017695668,0.9996919502172238,0.6149790418934211,0.34541879816087606,3.1224041746925826,3.116766838474146
27,9861750.0,9.40300081236187,0.9996979562506163,0.6132264483703448,0.3426980805374017,3.119890619688126,3.117010126885443
28,10227000.0,9.688990004690602,0.9997081614765359,0.607554285683399,0.3350809039339811,3.1166342157164113,3.117429127414269
29,10592250.0,9.896584124200352,0.9997118726457455,0.6099369019980581,0.33647968118339133,3.1134743587919864,3.117583310710917
30,10957500.0,10.005111051208807,0.9997172159858031,0.6057511094957012,0.33055339471705425,3.111936930965545,3.1178070553446786
31,11322750.0,9.996571247713197,0.9997155379453347,0.6045518219663311,0.32739939672532814,3.1121126066436595,3.1177365637339323
32,11688000.0,9.789805773143012,0.9997095431117516,0.5994041838532148,0.32058820874815874,3.113919243038372,3.1174864131709423
33,12053250.0,9.518808505036134,0.9997024364935309,0.5950622646244119,0.3140380073839509,3.117113999059715,3.117193189478643
34,12418500.0,9.312607811911453,0.9996936172165787,0.5962041095384619,0.31325548635780254,3.120425102978482,3.116834124670024
35,12783750.0,9.174177081657058,0.9996915134541694,0.5905223155776402,0.30516776873252105,3.122350668768666,3.11674923948826
36,13149000.0,9.23426417763771,0.9996916612332496,0.5891340327015246,0.30059108108360405,3.1218602890841054,3.1167551918793674
37,13514250.0,9.47750830723145,0.9997003250605582,0.5819186074139169,0.2911077808871328,3.119539632446542,3.117106746280741
38,13879500.0,9.720049774243456,0.9997081774563309,0.5823080803043988,0.2879579189803469,3.1163108357362197,3.1174297898481593
39,14244750.0,9.915849562168503,0.9997124262749235,0.5820117844978034,0.284851074208188,3.1134979776411993,3.1176063962067038
40,14610000.0,10.014142775668466,0.9997177345987083,0.578812286765064,0.27739355537018406,3.112368140794991,3.117828883460681
41,14975250.0,9.927974762192662,0.9997132007086948,0.5772748145488451,0.2712197387100435,3.1126193723531164,3.117638726451449
42,15340500.0,9.724541144644295,0.9997082704308244,0.5754951157146231,0.2655265390753406,3.1146630712481906,3.117433640869388
43,15705750.0,9.507857160901988,0.999701661142447,0.580094907592183,0.2642149343124826,3.1178720916621376,3.1171614110332344
44,16071000.0,9.291178407207017,0.9996937007309762,0.5825285000255722,0.2621236020858842,3.120824213679816,3.1168375007704805
45,16436250.0,9.187849505009764,0.9996925857466206,0.5846986578329859,0.25679402351368885,3.122405013938204,3.1167924702198615
